document_id,title
38751591,Identification of the conserved serine/threonine residues important for gibberellin-sensitivity of Arabidopsis RGL2 protein.
38752049,A chart review of cyproheptadine for stimulant-induced weight loss.
38784540,Life course breast cancer risk factors and adult breast density (United Kingdom)
38793927,Osteoclast nuclei of myeloma patients show chromosome translocations specific for the myeloma cell clone: a new type of cancer-host partnership?
38794814,Frequency modulation entrains slow neural oscillations and optimizes human listening behavior.
38799797,Interventions by pharmacists in out-patient pharmaceutical care.
38805486,Biochemical studies on Mycobacterium tuberculosis UreG and comparative modeling reveal structural and functional conservation among the bacterial UreG family.
38808600,(99m)Tc-HisoDGR as a Potential SPECT Probe for Orthotopic Glioma Detection via Targeting of Integrin α5β1.
38811597,Effect of cyclic AMP-dependent protein phosphorylating conditions on the pH-dependent activity of tyrosine hydroxylase from beef and rat striata.
38830961,Interaction of TNF with TNF receptor type 2 promotes expansion and function of mouse CD4+CD25+ T regulatory cells.
38844612,The basics of epithelial-mesenchymal transition.
38873881,"Child maltreatment, other trauma exposure, and posttraumatic symptomatology among children with oppositional defiant and attention deficit hyperactivity disorders."
38882175,Exercise-induced asthma screening of elite athletes: field versus laboratory exercise challenge.
38886345,"Use of a targeted oncolytic poxvirus, JX-594, in patients with refractory primary or metastatic liver cancer: a phase I trial."
38899659,PTH Signaling in Osteoprogenitors Is Essential for B-Lymphocyte Differentiation and Mobilization.
38919140,Snail coordinately regulates downstream pathways to control multiple aspects of mammalian neural precursor development.
38944245,Endothelial KLF2 links local arterial shear stress levels to the expression of vascular tone-regulating genes.
39048693,Synapsin I Cre transgene expression in male mice produces germline recombination in progeny.
39059143,"Hospital mortality, length of stay, and preventable complications among critically ill patients before and after tele-ICU reengineering of critical care processes."
39084565,CD11b+ monocytes abrogate Th17 CD4+ T cell-mediated experimental autoimmune myocarditis.
39128592,The cytokine RANKL produced by positively selected thymocytes fosters medullary thymic epithelial cells that express autoimmune regulator.
39164524,Fibrosis and adipogenesis originate from a common mesenchymal progenitor in skeletal muscle.
39174007,"The pecking order of free radicals and antioxidants: lipid peroxidation, alpha-tocopherol, and ascorbate."
39187170,Mitochondrial respiration in subcutaneous and visceral adipose tissue from patients with morbid obesity.
39225849,Endogenous gamma-H2AX-ATM-Chk2 checkpoint activation in Bloom's syndrome helicase deficient cells is related to DNA replication arrested forks.
39264456,Impact of TNF-alpha and IL-6 levels on development of cachexia in newly diagnosed NSCLC patients.
39281140,Treatment of antidepressant-associated sexual dysfunction with sildenafil: a randomized controlled trial.
39281166,Noncoding transcription at enhancers: general principles and functional models.
39285547,Microarray analysis of pneumococcal gene expression during invasive disease.
39291138,Integration of Smad and MAPK pathways: a link and a linker revisited.
39300105,A brief analysis of clinical pharmacy interventions undertaken in an Australian teaching hospital.
39304380,Lethal complications of typhoid-cholera-vaccination. (Case report and review of the literature).
39326723,Functional genomics and proteomics approaches to study the ERBB network in cancer.
39334724,Evaluation of spatial filters to create smoothed maps of health data.
39368721,Glucose tolerance and blood pressure: long term follow up in middle aged men.
39381118,At the gates of death.
39389082,Structure of human RNase H1 complexed with an RNA/DNA hybrid: insight into HIV reverse transcription.
39390206,A diffusion tensor magnetic resonance imaging study of brain tissue from patients with migraine.
39391953,Determination of chloramphenicol residues in milk by enzyme-linked immunosorbent assay: improvement by biotin-streptavidin-amplified system.
39424916,Wedelolactone exhibits anti-fibrotic effects on human hepatic stellate cell line LX-2.
39426225,Adipose stem cells originate from perivascular cells.
39443128,Interferon alpha and zidovudine therapy in adult T-cell leukaemia lymphoma: response and outcome in 15 patients.
39462488,"Replisome stalling and stabilization at CGG repeats, which are responsible for chromosomal fragility"
39465575,Direct reprogramming of fibroblasts into neural stem cells by defined factors.
39481265,Epigenetics in lung fibrosis: from pathobiology to treatment perspective.
39506601,Novel roles for KLF1 in erythropoiesis revealed by mRNA-seq.
39532074,Self-assembling peptides optimize the post-traumatic milieu and synergistically enhance the effects of neural stem cell therapy after cervical spinal cord injury.
39539647,A direct role for IFN-gamma in regulation of Th1 cell development.
39545358,Neuregulin 1 promotes excitatory synapse development and function in GABAergic interneurons.
39550665,Tolerance rather than immunity protects from Helicobacter pylori-induced gastric preneoplasia.
39558597,Impaired mitochondrial fatty acid oxidation and insulin resistance in aging: novel protective role of glutathione.
39559521,Control of central and peripheral tolerance by Aire.
39571812,Congenital Hypogonadotropic Hypogonadism: A Trait Shared by Several Complex Neurodevelopmental Disorders.
39580129,Elevated expression of miR-24-3p is a potentially adverse prognostic factor in colorectal adenocarcinoma.
39593548,Reforming the health sector in developing countries: the central role of policy analysis.
39637840,The processing of Holliday junctions by BLM and WRN helicases is regulated by p53.
39652608,Trim and fill: A simple funnel-plot-based method of testing and adjusting for publication bias in meta-analysis.
39661951,Familial Barrett's esophagus associated with adenocarcinoma.
39668245,Development of an insect model for the in vivo pathogenicity testing of yeasts.
39728826,Use of TLS parameters to model anisotropic displacements in macromolecular refinement.
39729277,Sequence features surrounding the translation initiation sites assigned on the genome sequence of Synechocystis sp. strain PCC6803 by amino-terminal protein sequencing.
39758684,Deregulated DNA polymerase beta induces chromosome instability and tumorigenesis.
39763465,Combinatorial signaling by Sonic hedgehog and Wnt family members induces myogenic bHLH gene expression in the somite.
39776978,Advances in osteoclast biology: old findings and new insights from mouse models
39801095,DNA methylation in embryonic stem cells.
39851630,"Reserves, functional, immunoregulatory, and cytogenetic properties of bone marrow mesenchymal stem cells in patients with myelodysplastic syndromes."
39859981,Symmetric signalling within asymmetric dimers of the Staphylococcus aureus receptor histidine kinase AgrC.
39863735,Attachment of the ubiquitin-related protein Urm1p to the antioxidant protein Ahp1p.
39892135,"Sulfasalazine in the treatment of spondylarthropathy. A randomized, multicenter, double-blind, placebo-controlled study."
39903312,A randomized trial of aspirin to prevent colorectal adenomas in patients with previous colorectal cancer.
39929509,The Wilms tumour suppressor protein WT1 (+KTS isoform) binds alpha-actinin 1 mRNA via its zinc-finger domain.
39970500,How safe are psychiatric medications after a voluntary overdose?
39984099,"Health benefits, costs, and cost-effectiveness of earlier eligibility for adult antiretroviral therapy and expanded treatment coverage: a combined analysis of 12 mathematical models."
39985001,Chronic daily headache: long-term prognosis following inpatient treatment with repetitive IV DHE.
40005757,Survival in a case of massive paraquat ingestion.
40044800,Cyclic GMP-AMP synthase is a cytosolic DNA sensor that activates the type I interferon pathway.
40078758,"Eating pathology, emotion regulation, and emotional overeating in obese adults with Binge Eating Disorder."
40087494,Monoallelic expression and methylation of imprinted genes in human and mouse embryonic germ cell lineages.
40090058,Functional in vivo interactions between JNK1 and JNK2 isoforms in obesity and insulin resistance.
40094786,The immunological synapse of CTL contains a secretory domain and membrane bridges.
40096222,Compromised intestinal epithelial barrier induces adaptive immune compensation that protects from colitis.
